n_pruned,n_kept,keep_frac,rec_prior,rec_zero,prior_zero_gap
5.959000000000000000e+03,1.850000000000000000e+02,3.011067708333333218e-02,5.109340972900390521e-02,4.916532389322916807e-02,1.928085835774737133e-03
5.967000000000000000e+03,1.770000000000000000e+02,2.880859375000000000e-02,5.116380666097004870e-02,4.918876139322916896e-02,1.975045267740879740e-03
5.975000000000000000e+03,1.690000000000000000e+02,2.750651041666666782e-02,5.120157725016276362e-02,4.921133829752603883e-02,1.990238952636724790e-03
5.983000000000000000e+03,1.610000000000000000e+02,2.620442708333333218e-02,5.124837951660156377e-02,4.923846867879231454e-02,2.009910837809249229e-03
5.991000000000000000e+03,1.530000000000000000e+02,2.490234375000000000e-02,5.128472493489583117e-02,4.926691182454426970e-02,2.017813110351561467e-03
5.999000000000000000e+03,1.450000000000000000e+02,2.360026041666666782e-02,5.131269938151041682e-02,4.930087560017903936e-02,2.011823781331377459e-03
6.007000000000000000e+03,1.370000000000000000e+02,2.229817708333333218e-02,5.140527598063151377e-02,4.933556849161783997e-02,2.069707489013673796e-03
6.015000000000000000e+03,1.290000000000000000e+02,2.099609375000000000e-02,5.143168589274088598e-02,4.937246322631835826e-02,2.059222666422527714e-03
6.023000000000000000e+03,1.210000000000000000e+02,1.969401041666666782e-02,5.152182642618815395e-02,4.941709594726562821e-02,2.104730478922525738e-03
6.031000000000000000e+03,1.130000000000000000e+02,1.839192708333333218e-02,5.159401397705078163e-02,4.946717656453450407e-02,2.126837412516277559e-03
6.039000000000000000e+03,1.050000000000000000e+02,1.708984375000000000e-02,5.169582366943359375e-02,4.952782135009765885e-02,2.168002319335934902e-03
6.047000000000000000e+03,9.700000000000000000e+01,1.578776041666666782e-02,5.181380055745442997e-02,4.960144348144530924e-02,2.212357076009120738e-03
6.055000000000000000e+03,8.900000000000000000e+01,1.448567708333333391e-02,5.194124857584635213e-02,4.969347101847330916e-02,2.247777557373042967e-03
6.063000000000000000e+03,8.100000000000000000e+01,1.318359375000000000e-02,5.213875528971353979e-02,4.985076039632161532e-02,2.287994893391924467e-03
6.071000000000000000e+03,7.300000000000000000e+01,1.188151041666666609e-02,5.373400726318359327e-02,5.092912775675455944e-02,2.804879506429033831e-03
6.079000000000000000e+03,6.500000000000000000e+01,1.057942708333333391e-02,6.505333709716797086e-02,5.746064249674479041e-02,7.592694600423180451e-03
6.087000000000000000e+03,5.700000000000000000e+01,9.277343750000000000e-03,8.502417958577473955e-02,6.932323150634765729e-02,1.570094807942708226e-02
6.095000000000000000e+03,4.900000000000000000e+01,7.975260416666666088e-03,1.164121805826822953e-01,8.765617014567057830e-02,2.875601043701171700e-02
6.103000000000000000e+03,4.100000000000000000e+01,6.673177083333333044e-03,1.637453460693359397e-01,1.176589986165364615e-01,4.608634745279947820e-02
6.111000000000000000e+03,3.300000000000000000e+01,5.371093750000000000e-03,2.398518595377604201e-01,1.673449981689453248e-01,7.250686136881509536e-02
6.119000000000000000e+03,2.500000000000000000e+01,4.069010416666666956e-03,3.564746236165364790e-01,2.479152099609374937e-01,1.085594136555989853e-01
6.127000000000000000e+03,1.700000000000000000e+01,2.766927083333333478e-03,5.036382853190104480e-01,3.707381103515625109e-01,1.329001749674479371e-01
6.135000000000000000e+03,9.000000000000000000e+00,1.464843750000000000e-03,6.970361083984375483e-01,5.645341878255207835e-01,1.325019205729167648e-01
6.143000000000000000e+03,1.000000000000000000e+00,1.627604166666666576e-04,9.686223876953125034e-01,9.684827473958332877e-01,1.396402994792156349e-04
