n_pruned,n_kept,keep_frac,rec_prior,rec_zero,prior_zero_gap
5.647000000000000000e+03,4.970000000000000000e+02,8.089192708333332871e-02,6.574784952799479498e-01,1.261884541829427220e-01,5.312900410970051723e-01
5.655000000000000000e+03,4.890000000000000000e+02,7.958984375000000000e-02,6.586684773763020750e-01,1.266634002685546878e-01,5.320050771077473595e-01
5.663000000000000000e+03,4.810000000000000000e+02,7.828776041666667129e-02,6.622621093749999632e-01,1.267805297851562485e-01,5.354815795898437703e-01
5.671000000000000000e+03,4.730000000000000000e+02,7.698567708333332871e-02,6.688178792317708288e-01,1.277500620524088526e-01,5.410678171793619207e-01
5.679000000000000000e+03,4.650000000000000000e+02,7.568359375000000000e-02,6.709605183919270521e-01,1.277485005696614717e-01,5.432120178222655804e-01
5.687000000000000000e+03,4.570000000000000000e+02,7.438151041666667129e-02,6.729048583984374998e-01,1.283283406575520813e-01,5.445765177408854463e-01
5.695000000000000000e+03,4.490000000000000000e+02,7.307942708333332871e-02,6.788642578125000382e-01,1.288307627360026075e-01,5.500334950764974584e-01
5.703000000000000000e+03,4.410000000000000000e+02,7.177734375000000000e-02,6.849044677734374975e-01,1.290469360351562400e-01,5.558575317382812297e-01
5.711000000000000000e+03,4.330000000000000000e+02,7.047526041666667129e-02,6.911855672200520884e-01,1.297537241617838510e-01,5.614318430582682096e-01
5.719000000000000000e+03,4.250000000000000000e+02,6.917317708333332871e-02,6.933522338867187385e-01,1.301935791015625121e-01,5.631586547851562541e-01
5.727000000000000000e+03,4.170000000000000000e+02,6.787109375000000000e-02,6.981268066406249861e-01,1.306616811116536325e-01,5.674651255289713259e-01
5.735000000000000000e+03,4.090000000000000000e+02,6.656901041666667129e-02,7.012072672526041828e-01,1.307957438151041707e-01,5.704115234375000121e-01
5.743000000000000000e+03,4.010000000000000000e+02,6.526692708333332871e-02,7.003703084309895743e-01,1.313293192545572918e-01,5.690409891764323103e-01
5.751000000000000000e+03,3.930000000000000000e+02,6.396484375000000000e-02,7.116040079752604663e-01,1.313835408528645776e-01,5.802204671223958332e-01
5.759000000000000000e+03,3.850000000000000000e+02,6.266276041666667129e-02,7.100339355468749947e-01,1.315054951985677179e-01,5.785284403483073046e-01
5.767000000000000000e+03,3.770000000000000000e+02,6.136067708333333565e-02,7.165479085286458050e-01,1.320647186279296781e-01,5.844831899007161269e-01
5.775000000000000000e+03,3.690000000000000000e+02,6.005859375000000000e-02,7.210476114908853651e-01,1.332768463134765546e-01,5.877707651774087827e-01
5.783000000000000000e+03,3.610000000000000000e+02,5.875651041666666435e-02,7.270367024739583517e-01,1.344749542236328144e-01,5.925617482503255928e-01
5.791000000000000000e+03,3.530000000000000000e+02,5.745442708333333565e-02,7.344450602213541401e-01,1.349970265706380290e-01,5.994480336507160834e-01
5.799000000000000000e+03,3.450000000000000000e+02,5.615234375000000000e-02,7.365914143880207821e-01,1.363114349365234512e-01,6.002799794514973586e-01
5.807000000000000000e+03,3.370000000000000000e+02,5.485026041666666435e-02,7.405547037760417117e-01,1.371174275716145752e-01,6.034372762044271088e-01
5.815000000000000000e+03,3.290000000000000000e+02,5.354817708333333565e-02,7.435988525390625492e-01,1.379183614095051968e-01,6.056804911295573524e-01
5.823000000000000000e+03,3.210000000000000000e+02,5.224609375000000000e-02,7.466428833007812127e-01,1.379463663736979206e-01,6.086965169270832643e-01
5.831000000000000000e+03,3.130000000000000000e+02,5.094401041666666435e-02,7.511949218750000323e-01,1.385431589762369797e-01,6.126517628987631081e-01
5.839000000000000000e+03,3.050000000000000000e+02,4.964192708333333565e-02,7.524528605143229187e-01,1.399167236328124897e-01,6.125361368815104290e-01
5.847000000000000000e+03,2.970000000000000000e+02,4.833984375000000000e-02,7.555260091145833412e-01,1.409840433756510414e-01,6.145419657389322721e-01
5.855000000000000000e+03,2.890000000000000000e+02,4.703776041666666435e-02,7.650458455403645885e-01,1.422140747070312627e-01,6.228317708333332980e-01
5.863000000000000000e+03,2.810000000000000000e+02,4.573567708333333565e-02,7.682781168619792211e-01,1.427596415201822788e-01,6.255184753417969423e-01
5.871000000000000000e+03,2.730000000000000000e+02,4.443359375000000000e-02,7.727885945638021115e-01,1.447916951497395799e-01,6.279968994140625593e-01
