n_pruned,n_kept,keep_frac,rec_prior,rec_zero,prior_zero_gap
9.980000000000000000e+02,5.146000000000000000e+03,8.375651041666666297e-01,5.706680043538411157e-02,5.677698465983072734e-02,2.898157755533842250e-04
1.024000000000000000e+03,5.120000000000000000e+03,8.333333333333333703e-01,5.707058766682942402e-02,5.677666778564453148e-02,2.939198811848925397e-04
1.280000000000000000e+03,4.864000000000000000e+03,7.916666666666666297e-01,5.715096588134765954e-02,5.677695515950521160e-02,3.740107218424479352e-04
1.435000000000000000e+03,4.709000000000000000e+03,7.664388020833333703e-01,5.719869689941406432e-02,5.677716115315754875e-02,4.215357462565155755e-04
1.536000000000000000e+03,4.608000000000000000e+03,7.500000000000000000e-01,5.722513936360677095e-02,5.677783253987630369e-02,4.473068237304672623e-04
1.792000000000000000e+03,4.352000000000000000e+03,7.083333333333333703e-01,5.731649220784505033e-02,5.677779693603515754e-02,5.386952718098927950e-04
2.048000000000000000e+03,4.096000000000000000e+03,6.666666666666666297e-01,5.738512064615885339e-02,5.677898000081380014e-02,6.061406453450532417e-04
2.065000000000000000e+03,4.079000000000000000e+03,6.638997395833333703e-01,5.738183339436848940e-02,5.677896270751953134e-02,6.028706868489580595e-04
2.304000000000000000e+03,3.840000000000000000e+03,6.250000000000000000e-01,5.745813802083333394e-02,5.677858530680338772e-02,6.795527140299462143e-04
2.560000000000000000e+03,3.584000000000000000e+03,5.833333333333333703e-01,5.754199167887370098e-02,5.678019154866536383e-02,7.618001302083371451e-04
2.816000000000000000e+03,3.328000000000000000e+03,5.416666666666666297e-01,5.762429555257161246e-02,5.678044077555338687e-02,8.438547770182255880e-04
2.969000000000000000e+03,3.175000000000000000e+03,5.167643229166666297e-01,5.763696339925130502e-02,5.678081563313801955e-02,8.561477661132854688e-04
3.072000000000000000e+03,3.072000000000000000e+03,5.000000000000000000e-01,5.769713643391927160e-02,5.678055725097656131e-02,9.165791829427102910e-04
3.327000000000000000e+03,2.817000000000000000e+03,4.584960937500000000e-01,5.776861165364583633e-02,5.678150177001953236e-02,9.871098836263039744e-04
3.583000000000000000e+03,2.561000000000000000e+03,4.168294270833333148e-01,5.784366505940755077e-02,5.678094940185546974e-02,1.062715657552081028e-03
3.839000000000000000e+03,2.305000000000000000e+03,3.751627604166666852e-01,5.793505350748697630e-02,5.678193155924479013e-02,1.153121948242186168e-03
4.095000000000000000e+03,2.049000000000000000e+03,3.334960937500000000e-01,5.797717336018880230e-02,5.678317260742187650e-02,1.194000752766925799e-03
4.271000000000000000e+03,1.873000000000000000e+03,3.048502604166666852e-01,5.807794494628906040e-02,5.678456929524739599e-02,1.293375651041664409e-03
4.351000000000000000e+03,1.793000000000000000e+03,2.918294270833333148e-01,5.807871653238932258e-02,5.678390858968099253e-02,1.294807942708330051e-03
4.607000000000000000e+03,1.537000000000000000e+03,2.501627604166666852e-01,5.814897206624349002e-02,5.678492228190103880e-02,1.364049784342451221e-03
