n_pruned,n_kept,keep_frac,rec_prior,rec_zero,prior_zero_gap
5.647000000000000000e+03,4.970000000000000000e+02,8.089192708333332871e-02,6.577350504557292199e-01,1.240480804443359342e-01,5.336869700113933135e-01
5.655000000000000000e+03,4.890000000000000000e+02,7.958984375000000000e-02,6.595210611979166471e-01,1.240689229329427073e-01,5.354521382649739536e-01
5.663000000000000000e+03,4.810000000000000000e+02,7.828776041666667129e-02,6.629480061848957995e-01,1.243699096679687505e-01,5.385780965169270074e-01
5.671000000000000000e+03,4.730000000000000000e+02,7.698567708333332871e-02,6.689642862955729186e-01,1.250184855143229301e-01,5.439458007812499885e-01
5.679000000000000000e+03,4.650000000000000000e+02,7.568359375000000000e-02,6.716889200846354324e-01,1.254183227539062417e-01,5.462705973307291352e-01
5.687000000000000000e+03,4.570000000000000000e+02,7.438151041666667129e-02,6.738508951822916870e-01,1.260384002685547011e-01,5.478124949137369581e-01
5.695000000000000000e+03,4.490000000000000000e+02,7.307942708333332871e-02,6.794648315429687724e-01,1.260421783447265576e-01,5.534226531982422426e-01
5.703000000000000000e+03,4.410000000000000000e+02,7.177734375000000000e-02,6.849023925781250188e-01,1.263217508951822998e-01,5.585806416829427468e-01
5.711000000000000000e+03,4.330000000000000000e+02,7.047526041666667129e-02,6.917522623697917039e-01,1.267400146484375101e-01,5.650122477213541661e-01
5.719000000000000000e+03,4.250000000000000000e+02,6.917317708333332871e-02,6.936775065104167082e-01,1.273939595540364567e-01,5.662835469563802793e-01
5.727000000000000000e+03,4.170000000000000000e+02,6.787109375000000000e-02,6.985338582356770409e-01,1.274976603190104141e-01,5.710361979166665991e-01
5.735000000000000000e+03,4.090000000000000000e+02,6.656901041666667129e-02,7.019591796874999901e-01,1.280874725341796805e-01,5.738717071533203651e-01
5.743000000000000000e+03,4.010000000000000000e+02,6.526692708333332871e-02,7.007193684895833830e-01,1.284677703857421971e-01,5.722515981038411859e-01
5.751000000000000000e+03,3.930000000000000000e+02,6.396484375000000000e-02,7.126544718424479008e-01,1.289971008300781208e-01,5.836573710123698078e-01
5.759000000000000000e+03,3.850000000000000000e+02,6.266276041666667129e-02,7.111805664062500476e-01,1.296835703531901141e-01,5.814969960530599336e-01
5.767000000000000000e+03,3.770000000000000000e+02,6.136067708333333565e-02,7.177114135742187484e-01,1.304678629557291802e-01,5.872435506184895404e-01
5.775000000000000000e+03,3.690000000000000000e+02,6.005859375000000000e-02,7.222302164713542139e-01,1.310559621175130252e-01,5.911742543538411887e-01
5.783000000000000000e+03,3.610000000000000000e+02,5.875651041666666435e-02,7.278519042968749631e-01,1.327473958333333370e-01,5.951045084635415705e-01
5.791000000000000000e+03,3.530000000000000000e+02,5.745442708333333565e-02,7.353683675130208153e-01,1.339080830891927199e-01,6.014602844238281509e-01
5.799000000000000000e+03,3.450000000000000000e+02,5.615234375000000000e-02,7.377936523437500504e-01,1.350144195556640669e-01,6.027792327880859835e-01
5.807000000000000000e+03,3.370000000000000000e+02,5.485026041666666435e-02,7.416203125000000451e-01,1.357294687906901165e-01,6.058908437093099009e-01
5.815000000000000000e+03,3.290000000000000000e+02,5.354817708333333565e-02,7.442718139648437647e-01,1.373606516520182175e-01,6.069111623128256028e-01
5.823000000000000000e+03,3.210000000000000000e+02,5.224609375000000000e-02,7.470773071289062983e-01,1.375633707682291651e-01,6.095139363606771887e-01
5.831000000000000000e+03,3.130000000000000000e+02,5.094401041666666435e-02,7.514789388020833849e-01,1.374273874918619798e-01,6.140515513102213774e-01
5.839000000000000000e+03,3.050000000000000000e+02,4.964192708333333565e-02,7.534242350260417220e-01,1.379725596110026042e-01,6.154516754150390900e-01
5.847000000000000000e+03,2.970000000000000000e+02,4.833984375000000000e-02,7.556944824218749801e-01,1.396478881835937491e-01,6.160465942382812310e-01
5.855000000000000000e+03,2.890000000000000000e+02,4.703776041666666435e-02,7.653242268880208199e-01,1.393736297607421903e-01,6.259505971272786296e-01
5.863000000000000000e+03,2.810000000000000000e+02,4.573567708333333565e-02,7.685590413411458321e-01,1.413924530029296855e-01,6.271665883382161466e-01
5.871000000000000000e+03,2.730000000000000000e+02,4.443359375000000000e-02,7.732942220052083648e-01,1.435289184570312515e-01,6.297653035481771688e-01
