n_pruned,n_kept,keep_frac,rec_prior,rec_zero,prior_zero_gap
1.041000000000000000e+03,5.103000000000000000e+03,8.305664062500000000e-01,1.082641743977864612e-01,1.077764404296874950e-01,4.877339680989661863e-04
1.042000000000000000e+03,5.102000000000000000e+03,8.304036458333333703e-01,1.082715504964192749e-01,1.077769632975260350e-01,4.945871988932398766e-04
1.145000000000000000e+03,4.999000000000000000e+03,8.136393229166666297e-01,1.083194610595703128e-01,1.077839691162109370e-01,5.354919433593757772e-04
1.208000000000000000e+03,4.936000000000000000e+03,8.033854166666666297e-01,1.083626434326171867e-01,1.077865285237630255e-01,5.761149088541611674e-04
1.249000000000000000e+03,4.895000000000000000e+03,7.967122395833333703e-01,1.083884455362955773e-01,1.077931498209635380e-01,5.952957153320392880e-04
1.354000000000000000e+03,4.790000000000000000e+03,7.796223958333333703e-01,1.084434397379557269e-01,1.078028493245442726e-01,6.405904134114542847e-04
1.400000000000000000e+03,4.744000000000000000e+03,7.721354166666666297e-01,1.084891779581705767e-01,1.078092753092447925e-01,6.799026489257842254e-04
1.458000000000000000e+03,4.686000000000000000e+03,7.626953125000000000e-01,1.085050211588541730e-01,1.078157592773437562e-01,6.892618815104167851e-04
1.562000000000000000e+03,4.582000000000000000e+03,7.457682291666666297e-01,1.085716929117838542e-01,1.078266031901041616e-01,7.450897216796925626e-04
1.624000000000000000e+03,4.520000000000000000e+03,7.356770833333333703e-01,1.085999557495117146e-01,1.078330602010091205e-01,7.668955485025941154e-04
1.666000000000000000e+03,4.478000000000000000e+03,7.288411458333333703e-01,1.086412506103515557e-01,1.078386393229166657e-01,8.026112874348900750e-04
1.770000000000000000e+03,4.374000000000000000e+03,7.119140625000000000e-01,1.087090199788411510e-01,1.078522878011067693e-01,8.567321777343817057e-04
1.874000000000000000e+03,4.270000000000000000e+03,6.949869791666666297e-01,1.087768168131510449e-01,1.078661346435546842e-01,9.106821695963607244e-04
1.882000000000000000e+03,4.262000000000000000e+03,6.936848958333333703e-01,1.087826009114583325e-01,1.078667027791341132e-01,9.158981323242193495e-04
1.978000000000000000e+03,4.166000000000000000e+03,6.780598958333333703e-01,1.088565460205078161e-01,1.078848734537760368e-01,9.716725667317793746e-04
2.082000000000000000e+03,4.062000000000000000e+03,6.611328125000000000e-01,1.089040710449218768e-01,1.079032765706380154e-01,1.000794474283861479e-03
2.182000000000000000e+03,3.962000000000000000e+03,6.448567708333333703e-01,1.090046717325846293e-01,1.079219950358072944e-01,1.082676696777334913e-03
2.186000000000000000e+03,3.958000000000000000e+03,6.442057291666666297e-01,1.090022476196289003e-01,1.079227101643880221e-01,1.079537455240878185e-03
2.291000000000000000e+03,3.853000000000000000e+03,6.271158854166666297e-01,1.090906321207682356e-01,1.079435501098632844e-01,1.147082010904951210e-03
2.395000000000000000e+03,3.749000000000000000e+03,6.101888020833333703e-01,1.091630879720052044e-01,1.079642272949218745e-01,1.198860677083329884e-03
2.499000000000000000e+03,3.645000000000000000e+03,5.932617187500000000e-01,1.092418792724609428e-01,1.079913579305012972e-01,1.250521341959645594e-03
2.530000000000000000e+03,3.614000000000000000e+03,5.882161458333333703e-01,1.092276234944661445e-01,1.079984934488932291e-01,1.229130045572915386e-03
2.603000000000000000e+03,3.541000000000000000e+03,5.763346354166666297e-01,1.093094573974609379e-01,1.080174621582031258e-01,1.291995239257812123e-03
2.707000000000000000e+03,3.437000000000000000e+03,5.594075520833333703e-01,1.094293823242187547e-01,1.080420405069986989e-01,1.387341817220055784e-03
2.811000000000000000e+03,3.333000000000000000e+03,5.424804687500000000e-01,1.094698720296223976e-01,1.080702555338541732e-01,1.399616495768224445e-03
2.915000000000000000e+03,3.229000000000000000e+03,5.255533854166666297e-01,1.095771006266276076e-01,1.081041844685872444e-01,1.472916158040363244e-03
2.933000000000000000e+03,3.211000000000000000e+03,5.226236979166666297e-01,1.096125010172526032e-01,1.081109013875325570e-01,1.501599629720046236e-03
3.019000000000000000e+03,3.125000000000000000e+03,5.086263020833333703e-01,1.096586212158203177e-01,1.081371490478515579e-01,1.521472167968759837e-03
3.124000000000000000e+03,3.020000000000000000e+03,4.915364583333333148e-01,1.097778645833333289e-01,1.081785212198893287e-01,1.599343363444000188e-03
3.228000000000000000e+03,2.916000000000000000e+03,4.746093750000000000e-01,1.098567270914713595e-01,1.082168263753255227e-01,1.639900716145836768e-03
3.332000000000000000e+03,2.812000000000000000e+03,4.576822916666666852e-01,1.099860087076822979e-01,1.082617024739583322e-01,1.724306233723965631e-03
3.400000000000000000e+03,2.744000000000000000e+03,4.466145833333333148e-01,1.100394226074218745e-01,1.082916742960611939e-01,1.747748311360680651e-03
3.436000000000000000e+03,2.708000000000000000e+03,4.407552083333333148e-01,1.101079589843750040e-01,1.083097437540690156e-01,1.798215230305988399e-03
3.540000000000000000e+03,2.604000000000000000e+03,4.238281250000000000e-01,1.101920623779296809e-01,1.083587320963541600e-01,1.833330281575520915e-03
3.644000000000000000e+03,2.500000000000000000e+03,4.069010416666666852e-01,1.103023030598958287e-01,1.084145955403645889e-01,1.887707519531239830e-03
3.748000000000000000e+03,2.396000000000000000e+03,3.899739583333333148e-01,1.104779032389322929e-01,1.084731892903645772e-01,2.004713948567715676e-03
3.852000000000000000e+03,2.292000000000000000e+03,3.730468750000000000e-01,1.106088938395182325e-01,1.085342407226562444e-01,2.074653116861988056e-03
3.942000000000000000e+03,2.202000000000000000e+03,3.583984375000000000e-01,1.106791534423828133e-01,1.085973805745442666e-01,2.081772867838546648e-03
