n_pruned,n_kept,keep_frac,rec_prior,rec_zero,prior_zero_gap
1.130000000000000000e+02,6.031000000000000000e+03,9.816080729166666297e-01,5.680776519775390665e-02,5.677548268636067874e-02,3.228251139322790841e-05
1.620000000000000000e+02,5.982000000000000000e+03,9.736328125000000000e-01,5.682072296142578333e-02,5.677463785807291413e-02,4.608510335286919446e-05
2.330000000000000000e+02,5.911000000000000000e+03,9.620768229166666297e-01,5.684588368733724251e-02,5.677717590332031355e-02,6.870778401692895221e-05
2.560000000000000000e+02,5.888000000000000000e+03,9.583333333333333703e-01,5.684680582682291594e-02,5.677555033365885157e-02,7.125549316406437628e-05
3.350000000000000000e+02,5.809000000000000000e+03,9.454752604166666297e-01,5.686994069417317804e-02,5.677598520914713814e-02,9.395548502603989771e-05
4.820000000000000000e+02,5.662000000000000000e+03,9.215494791666666297e-01,5.691124013264974024e-02,5.677540181477864351e-02,1.358383178710967365e-04
5.120000000000000000e+02,5.632000000000000000e+03,9.166666666666666297e-01,5.692651621500650905e-02,5.677619730631510570e-02,1.503189086914033523e-04
6.940000000000000000e+02,5.450000000000000000e+03,8.870442708333333703e-01,5.697177378336588244e-02,5.677646586100260073e-02,1.953079223632817052e-04
7.680000000000000000e+02,5.376000000000000000e+03,8.750000000000000000e-01,5.699908905029296702e-02,5.677622121175129877e-02,2.228678385416682506e-04
9.980000000000000000e+02,5.146000000000000000e+03,8.375651041666666297e-01,5.706507924397786341e-02,5.677723032633463784e-02,2.878489176432255658e-04
1.024000000000000000e+03,5.120000000000000000e+03,8.333333333333333703e-01,5.706944783528646037e-02,5.677712249755859086e-02,2.923253377278695053e-04
1.280000000000000000e+03,4.864000000000000000e+03,7.916666666666666297e-01,5.715157877604166992e-02,5.677639567057291697e-02,3.751831054687529421e-04
1.435000000000000000e+03,4.709000000000000000e+03,7.664388020833333703e-01,5.719785308837890825e-02,5.677709655761718766e-02,4.207565307617205930e-04
1.536000000000000000e+03,4.608000000000000000e+03,7.500000000000000000e-01,5.722392018636067446e-02,5.677743784586588432e-02,4.464823404947901309e-04
1.792000000000000000e+03,4.352000000000000000e+03,7.083333333333333703e-01,5.731973164876302124e-02,5.677870788574218563e-02,5.410237630208356019e-04
2.048000000000000000e+03,4.096000000000000000e+03,6.666666666666666297e-01,5.737440745035807255e-02,5.677888743082682571e-02,5.955200195312468359e-04
2.065000000000000000e+03,4.079000000000000000e+03,6.638997395833333703e-01,5.738709309895833471e-02,5.677819468180338863e-02,6.088984171549460811e-04
2.304000000000000000e+03,3.840000000000000000e+03,6.250000000000000000e-01,5.745585123697916768e-02,5.677979583740234287e-02,6.760553995768248114e-04
2.560000000000000000e+03,3.584000000000000000e+03,5.833333333333333703e-01,5.753766276041666350e-02,5.678034311930338363e-02,7.573196411132798733e-04
2.816000000000000000e+03,3.328000000000000000e+03,5.416666666666666297e-01,5.760856221516927334e-02,5.677975972493489593e-02,8.288024902343774092e-04
2.969000000000000000e+03,3.175000000000000000e+03,5.167643229166666297e-01,5.764739837646484094e-02,5.678052266438802370e-02,8.668757120768172397e-04
3.072000000000000000e+03,3.072000000000000000e+03,5.000000000000000000e-01,5.769287261962890295e-02,5.678023834228515532e-02,9.126342773437476352e-04
3.327000000000000000e+03,2.817000000000000000e+03,4.584960937500000000e-01,5.776563771565754873e-02,5.678054504394531438e-02,9.850926717122343579e-04
