n_pruned,n_kept,keep_frac,rec_prior,rec_zero,prior_zero_gap
2.560000000000000000e+03,3.584000000000000000e+03,5.833333333333333703e-01,1.200448455810546877e-01,1.239639221191406182e-01,-3.919076538085930483e-03
2.816000000000000000e+03,3.328000000000000000e+03,5.416666666666666297e-01,1.213372741699218771e-01,1.255317962646484431e-01,-4.194522094726566008e-03
2.969000000000000000e+03,3.175000000000000000e+03,5.167643229166666297e-01,1.223103769938150981e-01,1.265997975667317588e-01,-4.289420572916660679e-03
3.072000000000000000e+03,3.072000000000000000e+03,5.000000000000000000e-01,1.229007588704427029e-01,1.273710123697916752e-01,-4.470253499348972315e-03
3.327000000000000000e+03,2.817000000000000000e+03,4.584960937500000000e-01,1.247420064290364616e-01,1.294862670898437595e-01,-4.744260660807297914e-03
3.583000000000000000e+03,2.561000000000000000e+03,4.168294270833333148e-01,1.270162068684895784e-01,1.320062327067057228e-01,-4.990025838216144427e-03
3.839000000000000000e+03,2.305000000000000000e+03,3.751627604166666852e-01,1.296896240234375053e-01,1.349453369140624914e-01,-5.255712890624986144e-03
4.095000000000000000e+03,2.049000000000000000e+03,3.334960937500000000e-01,1.328421193440755266e-01,1.383927530924479177e-01,-5.550633748372391096e-03
4.271000000000000000e+03,1.873000000000000000e+03,3.048502604166666852e-01,1.354206542968749982e-01,1.410964752197265693e-01,-5.675820922851571027e-03
4.351000000000000000e+03,1.793000000000000000e+03,2.918294270833333148e-01,1.366848551432291725e-01,1.424127705891927165e-01,-5.727915445963543961e-03
4.607000000000000000e+03,1.537000000000000000e+03,2.501627604166666852e-01,1.411420054117838441e-01,1.470832916259765533e-01,-5.941286214192709192e-03
4.863000000000000000e+03,1.281000000000000000e+03,2.084960937500000000e-01,1.464043334960937470e-01,1.525060872395833378e-01,-6.101753743489590764e-03
5.119000000000000000e+03,1.025000000000000000e+03,1.668294270833333426e-01,1.524597473144531368e-01,1.589861582438150955e-01,-6.526410929361958768e-03
5.375000000000000000e+03,7.690000000000000000e+02,1.251627604166666574e-01,1.602140665690104104e-01,1.667276763916015758e-01,-6.513609822591165388e-03
5.631000000000000000e+03,5.130000000000000000e+02,8.349609375000000000e-02,1.698956797281901132e-01,1.760959574381510406e-01,-6.200277709960927419e-03
5.639000000000000000e+03,5.050000000000000000e+02,8.219401041666667129e-02,1.698452646891276119e-01,1.764350646972656367e-01,-6.589800008138024801e-03
5.647000000000000000e+03,4.970000000000000000e+02,8.089192708333332871e-02,1.703360321044921910e-01,1.767643371582031386e-01,-6.428305053710947625e-03
5.655000000000000000e+03,4.890000000000000000e+02,7.958984375000000000e-02,1.709643229166666611e-01,1.771235717773437524e-01,-6.159248860677091209e-03
5.663000000000000000e+03,4.810000000000000000e+02,7.828776041666667129e-02,1.713775197347005286e-01,1.774490580240885296e-01,-6.071538289388000997e-03
5.671000000000000000e+03,4.730000000000000000e+02,7.698567708333332871e-02,1.711258076985676946e-01,1.778186676025390600e-01,-6.692859903971365432e-03
