n_pruned,n_kept,keep_frac,rec_prior,rec_zero,prior_zero_gap
2.330000000000000000e+02,5.911000000000000000e+03,9.620768229166666297e-01,9.359448699951171402e-02,9.352031300862630181e-02,7.417399088541221097e-05
2.560000000000000000e+02,5.888000000000000000e+03,9.583333333333333703e-01,9.359203491210937864e-02,9.352042795817057386e-02,7.160695393880478488e-05
3.350000000000000000e+02,5.809000000000000000e+03,9.454752604166666297e-01,9.362322642008463758e-02,9.352169443766275569e-02,1.015319824218818834e-04
4.820000000000000000e+02,5.662000000000000000e+03,9.215494791666666297e-01,9.367433471679686985e-02,9.352020365397135937e-02,1.541310628255104787e-04
5.120000000000000000e+02,5.632000000000000000e+03,9.166666666666666297e-01,9.367178243001302029e-02,9.351991068522134964e-02,1.518717447916706487e-04
6.940000000000000000e+02,5.450000000000000000e+03,8.870442708333333703e-01,9.372562561035156781e-02,9.352108866373698426e-02,2.045369466145835480e-04
7.680000000000000000e+02,5.376000000000000000e+03,8.750000000000000000e-01,9.375304412841796442e-02,9.351961059570312873e-02,2.334335327148356898e-04
9.980000000000000000e+02,5.146000000000000000e+03,8.375651041666666297e-01,9.382001749674478974e-02,9.352128804524739714e-02,2.987294514973926063e-04
1.024000000000000000e+03,5.120000000000000000e+03,8.333333333333333703e-01,9.383769429524739525e-02,9.352110239664714053e-02,3.165918986002547175e-04
1.280000000000000000e+03,4.864000000000000000e+03,7.916666666666666297e-01,9.389786987304687971e-02,9.352053426106771150e-02,3.773356119791682062e-04
1.435000000000000000e+03,4.709000000000000000e+03,7.664388020833333703e-01,9.396303405761718963e-02,9.352092488606771059e-02,4.421091715494790408e-04
1.536000000000000000e+03,4.608000000000000000e+03,7.500000000000000000e-01,9.401625976562499876e-02,9.352183227539062615e-02,4.944274902343726019e-04
1.792000000000000000e+03,4.352000000000000000e+03,7.083333333333333703e-01,9.407249654134114403e-02,9.352045542399088640e-02,5.520411173502576263e-04
2.048000000000000000e+03,4.096000000000000000e+03,6.666666666666666297e-01,9.417644856770833461e-02,9.352170461018879943e-02,6.547439575195351802e-04
2.065000000000000000e+03,4.079000000000000000e+03,6.638997395833333703e-01,9.417021179199218384e-02,9.352198791503905928e-02,6.482238769531245559e-04
2.304000000000000000e+03,3.840000000000000000e+03,6.250000000000000000e-01,9.423023630777994930e-02,9.352272745768229478e-02,7.075088500976545181e-04
2.560000000000000000e+03,3.584000000000000000e+03,5.833333333333333703e-01,9.433932291666666248e-02,9.352214762369791268e-02,8.171752929687498002e-04
2.816000000000000000e+03,3.328000000000000000e+03,5.416666666666666297e-01,9.440485331217447762e-02,9.352229715983072234e-02,8.825561523437552847e-04
2.969000000000000000e+03,3.175000000000000000e+03,5.167643229166666297e-01,9.447816569010417109e-02,9.352167663574219303e-02,9.564890543619780638e-04
3.072000000000000000e+03,3.072000000000000000e+03,5.000000000000000000e-01,9.455518239339193165e-02,9.352064615885416488e-02,1.034536234537766775e-03
3.327000000000000000e+03,2.817000000000000000e+03,4.584960937500000000e-01,9.460783487955728988e-02,9.352061869303385233e-02,1.087216186523437544e-03
3.583000000000000000e+03,2.561000000000000000e+03,4.168294270833333148e-01,9.471778767903646368e-02,9.352176462809244639e-02,1.196023050944017285e-03
3.839000000000000000e+03,2.305000000000000000e+03,3.751627604166666852e-01,9.477242126464843763e-02,9.352087300618489030e-02,1.251548258463547336e-03
4.095000000000000000e+03,2.049000000000000000e+03,3.334960937500000000e-01,9.489074656168619559e-02,9.352012532552082813e-02,1.370621236165367463e-03
4.271000000000000000e+03,1.873000000000000000e+03,3.048502604166666852e-01,9.495023701985677578e-02,9.352020263671874389e-02,1.430034383138031884e-03
4.351000000000000000e+03,1.793000000000000000e+03,2.918294270833333148e-01,9.498855794270832931e-02,9.351917521158854829e-02,1.469382731119781016e-03
4.607000000000000000e+03,1.537000000000000000e+03,2.501627604166666852e-01,9.507080128987629997e-02,9.351942342122396279e-02,1.551377868652337177e-03
4.863000000000000000e+03,1.281000000000000000e+03,2.084960937500000000e-01,9.519250488281250089e-02,9.351944071451823159e-02,1.673064168294269294e-03
5.119000000000000000e+03,1.025000000000000000e+03,1.668294270833333426e-01,9.527261962890624936e-02,9.351654459635416750e-02,1.756075032552081860e-03
5.375000000000000000e+03,7.690000000000000000e+02,1.251627604166666574e-01,9.538682403564453793e-02,9.351799519856771048e-02,1.868828837076827454e-03
5.631000000000000000e+03,5.130000000000000000e+02,8.349609375000000000e-02,9.549628194173176432e-02,9.351987508138021044e-02,1.976406860351553885e-03
5.639000000000000000e+03,5.050000000000000000e+02,8.219401041666667129e-02,9.552879740397135500e-02,9.352016499837240149e-02,2.008632405598953508e-03
5.647000000000000000e+03,4.970000000000000000e+02,8.089192708333332871e-02,9.554280090332031850e-02,9.352065938313802729e-02,2.022141520182291208e-03
5.655000000000000000e+03,4.890000000000000000e+02,7.958984375000000000e-02,9.551203511555989012e-02,9.352003936767577796e-02,1.991995747884112156e-03
5.663000000000000000e+03,4.810000000000000000e+02,7.828776041666667129e-02,9.553429005940755614e-02,9.352084147135417136e-02,2.013448588053384780e-03
5.671000000000000000e+03,4.730000000000000000e+02,7.698567708333332871e-02,9.554435068766276018e-02,9.352203013102212970e-02,2.022320556640630485e-03
5.679000000000000000e+03,4.650000000000000000e+02,7.568359375000000000e-02,9.554516601562500211e-02,9.352130432128906434e-02,2.023861694335937766e-03
5.687000000000000000e+03,4.570000000000000000e+02,7.438151041666667129e-02,9.554131469726562242e-02,9.352235921223958637e-02,2.018955485026036056e-03
5.695000000000000000e+03,4.490000000000000000e+02,7.307942708333332871e-02,9.555325775146483736e-02,9.352125244140624405e-02,2.032005310058593306e-03
5.703000000000000000e+03,4.410000000000000000e+02,7.177734375000000000e-02,9.558201090494791718e-02,9.352200012207030622e-02,2.060010782877610969e-03
5.711000000000000000e+03,4.330000000000000000e+02,7.047526041666667129e-02,9.555216573079426678e-02,9.352370910644530744e-02,2.028456624348959347e-03
5.719000000000000000e+03,4.250000000000000000e+02,6.917317708333332871e-02,9.555755004882812709e-02,9.352283732096354496e-02,2.034712727864582127e-03
5.727000000000000000e+03,4.170000000000000000e+02,6.787109375000000000e-02,9.557773132324218213e-02,9.352401021321614383e-02,2.053721110026038299e-03
