n_pruned,n_kept,keep_frac,rec_prior,rec_zero,prior_zero_gap
5.735000000000000000e+03,4.090000000000000000e+02,6.656901041666667129e-02,9.553474629720051792e-02,9.352549387613932896e-02,2.009252421061188953e-03
5.743000000000000000e+03,4.010000000000000000e+02,6.526692708333332871e-02,9.560235087076822402e-02,9.352512207031249414e-02,2.077228800455729885e-03
5.751000000000000000e+03,3.930000000000000000e+02,6.396484375000000000e-02,9.558010304768879695e-02,9.352628428141275541e-02,2.053818766276041541e-03
5.759000000000000000e+03,3.850000000000000000e+02,6.266276041666667129e-02,9.559795328776041212e-02,9.352671915690104198e-02,2.071234130859370137e-03
5.767000000000000000e+03,3.770000000000000000e+02,6.136067708333333565e-02,9.561757558186849415e-02,9.352808939615885053e-02,2.089486185709643618e-03
5.775000000000000000e+03,3.690000000000000000e+02,6.005859375000000000e-02,9.558832804361978852e-02,9.352828572591145861e-02,2.060042317708329906e-03
5.783000000000000000e+03,3.610000000000000000e+02,5.875651041666666435e-02,9.562008768717447649e-02,9.353064880371093903e-02,2.089438883463537455e-03
5.791000000000000000e+03,3.530000000000000000e+02,5.745442708333333565e-02,9.561077677408853781e-02,9.353226928710937915e-02,2.078507486979158658e-03
5.799000000000000000e+03,3.450000000000000000e+02,5.615234375000000000e-02,9.566157531738281317e-02,9.353188222249349260e-02,2.129693094889320570e-03
5.807000000000000000e+03,3.370000000000000000e+02,5.485026041666666435e-02,9.566571146647134816e-02,9.353540039062499534e-02,2.130311075846352820e-03
5.815000000000000000e+03,3.290000000000000000e+02,5.354817708333333565e-02,9.564755045572916059e-02,9.353680013020833350e-02,2.110750325520827086e-03
5.823000000000000000e+03,3.210000000000000000e+02,5.224609375000000000e-02,9.562995961507161913e-02,9.353876342773437269e-02,2.091196187337246437e-03
5.831000000000000000e+03,3.130000000000000000e+02,5.094401041666666435e-02,9.563676045735676479e-02,9.354087270100910900e-02,2.095887756347655784e-03
